TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Bin,AccountBalance_Bin,Target
35.05000000000004,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,Low,Very High,0
25.379999999999967,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,Low,Very High,0
617.66,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,Very High,High,2
446.39,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,Very High,Very High,0
377.92,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,Very High,Medium,2
11.039999999999964,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,Low,High,1
275.46,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,High,Very High,0
179.76,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,Medium,High,1
32.34000000000003,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.62,Low,Very High,0
273.92,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,High,Medium,1
388.98,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.9099999999999,Very High,Medium,2
492.84,Debit,Indianapolis,ATM,25.0,Student,38.0,1.0,577.6700000000001,Very High,Low,2
148.85,Debit,Mesa,ATM,57.0,Doctor,25.0,1.0,7802.36,Medium,Very High,0
322.48,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.4300000000003,High,Low,3
20.27000000000001,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3500000000004,Low,Low,3
55.860000000000014,Debit,Seattle,Online,39.0,Engineer,68.0,1.0,5346.46,Low,High,1
95.55000000000001,Debit,Louisville,Branch,33.0,Engineer,51.0,1.0,2434.74,Medium,Medium,1
477.07000000000005,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,Very High,High,2
21.409999999999997,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.9099999999999,Low,Low,1
278.28,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,High,Low,3
215.39,Debit,Detroit,ATM,27.0,Student,216.0,1.0,1582.5500000000002,High,Medium,3
194.37,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,High,Very High,0
19.590000000000032,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,Low,Low,1
81.35,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,Medium,High,1
466.64,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,Very High,Very High,0
472.48,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,Very High,High,2
67.15,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,Low,Very High,0
102.67000000000002,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,Medium,Medium,1
453.49,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,Very High,High,2
267.17,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,High,Low,3
111.25999999999999,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,Medium,Very High,0
121.17000000000002,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,Medium,Very High,0
213.28,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,High,High,1
187.88,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,Medium,Medium,1
83.79000000000002,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,Medium,High,1
99.16,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,Medium,Medium,1
4.240000000000009,Debit,San Diego,Online,38.0,Engineer,38.0,1.0,7822.73,Low,Very High,0
135.84999999999997,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.3900000000003,Medium,Medium,1
368.53,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,Very High,Very High,0
16.730000000000018,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,Low,Medium,1
317.12,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,High,Very High,0
476.63,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,Very High,High,2
156.58,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,Medium,Very High,3
15.740000000000009,Debit,Denver,Branch,27.0,Student,38.0,1.0,690.1599999999999,Low,Low,3
297.15,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,High,High,1
647.85,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,Very High,Very High,0
75.04000000000002,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,Low,Very High,0
273.92,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.1500000000005,High,Low,3
420.6,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,Very High,Medium,2
213.55,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,High,High,1
309.56,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.0400000000004,High,Low,1
77.25,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,Low,Very High,0
146.92,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,Medium,Medium,1
126.6,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6500000000005,Medium,Low,3
101.34,Debit,Boston,ATM,24.0,Student,46.0,1.0,703.2600000000002,Medium,Low,3
184.97,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.6699999999996,Medium,Low,1
451.15,Debit,Chicago,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,Very High,Low,2
880.04,Debit,Sacramento,ATM,25.0,Student,29.0,1.0,261.97000000000025,Very High,Low,2
95.75,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,Medium,Low,1
98.03,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,Medium,High,1
617.66,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,Very High,High,2
888.57,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,Very High,Very High,2
107.48000000000002,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999996,Medium,Low,3
36.57000000000002,Debit,Omaha,ATM,62.0,Retired,69.0,1.0,2583.07,Low,Medium,1
575.62,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999985,Very High,Low,2
84.88999999999999,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,Medium,High,1
109.30000000000001,Debit,Fort Worth,Branch,56.0,Doctor,27.0,1.0,13510.11,Medium,Very High,0
230.08,Debit,Austin,Online,79.0,Retired,124.0,1.0,4466.1,High,Medium,1
361.92,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,High,High,1
122.44999999999999,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,Medium,High,1
642.53,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,Very High,Very High,0
11.460000000000008,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,Low,High,1
65.32,Debit,Mesa,ATM,28.0,Student,54.0,1.0,9165.02,Low,Very High,3
85.31,Debit,Kansas City,ATM,62.0,Retired,27.0,1.0,6095.65,Medium,High,1
726.61,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.7600000000002,Very High,Low,2
130.4,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,Medium,Medium,1
68.1,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8000000000002,Low,Low,3
65.25999999999999,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,Low,High,3
191.62,Debit,Jacksonville,Branch,63.0,Doctor,51.0,1.0,1981.67,Medium,Medium,1
212.88,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,High,High,1
88.38,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,Medium,Medium,1
390.09,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,Very High,Medium,2
48.28999999999999,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,Low,Very High,0
333.83,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,High,Medium,1
100.26999999999998,Debit,Miami,Online,79.0,Retired,51.0,1.0,4309.9,Medium,Medium,1
44.53999999999999,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.39999999999964,Low,Low,1
82.17000000000002,Debit,Fort Worth,Branch,28.0,Student,21.0,1.0,1913.06,Medium,Medium,3
447.42,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,Very High,High,2
192.73,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.75,Medium,Medium,1
7.819999999999993,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,Low,Medium,1
79.43,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,Medium,High,1
386.97,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,Very High,Medium,2
51.22,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.5900000000001,Low,Medium,3
256.05,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,High,High,1
7.789999999999992,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,Low,Low,1
233.71,Debit,Louisville,Branch,63.0,Doctor,11.0,1.0,6095.5,High,High,1
176.37,Debit,Boston,Branch,55.0,Retired,126.0,1.0,2420.86,Medium,Medium,1
86.41,Debit,Fresno,ATM,75.0,Retired,125.0,1.0,3128.71,Medium,Medium,1
21.569999999999965,Debit,San Francisco,ATM,54.0,Retired,71.0,1.0,7587.48,Low,High,1
82.67000000000002,Debit,Milwaukee,Branch,26.0,Student,46.0,1.0,290.59000000000015,Medium,Low,3
543.47,Debit,Los Angeles,ATM,18.0,Student,122.0,1.0,6165.03,Very High,High,2
47.47999999999999,Debit,El Paso,Branch,24.0,Student,66.0,1.0,585.5200000000004,Low,Low,3
64.92000000000002,Debit,Atlanta,Branch,58.0,Engineer,236.0,1.0,5481.76,Low,High,1
3.8000000000000114,Debit,Charlotte,Online,65.0,Doctor,174.0,1.0,5766.96,Low,High,1
22.539999999999964,Debit,El Paso,Online,26.0,Engineer,42.000000000000014,1.0,7139.11,Low,High,1
167.47,Debit,Sacramento,ATM,35.0,Engineer,103.0,1.0,2293.13,Medium,Medium,1
390.77,Debit,Portland,Online,44.0,Doctor,34.0,1.0,5500.56,Very High,High,2
508.16,Debit,Mesa,ATM,39.0,Engineer,131.0,1.0,5609.44,Very High,High,2
332.33,Debit,Kansas City,ATM,27.0,Student,101.0,1.0,192.6300000000001,High,Low,3
362.09,Debit,New York,Branch,32.0,Engineer,31.000000000000014,1.0,6590.28,High,High,1
42.579999999999984,Debit,San Jose,Online,30.0,Doctor,80.0,1.0,13485.0,Low,Very High,0
248.66,Debit,Chicago,Online,28.0,Engineer,113.0,1.0,2571.39,High,Medium,3
61.77000000000001,Debit,Charlotte,Branch,56.0,Doctor,49.0,1.0,12352.2,Low,Very High,0
268.92,Debit,Chicago,Branch,29.0,Engineer,148.0,1.0,8765.38,High,Very High,0
125.14,Debit,Baltimore,Branch,20.0,Student,31.000000000000014,1.0,1845.1800000000003,Medium,Medium,3
47.599999999999994,Debit,Austin,Online,53.0,Engineer,115.0,1.0,1382.5100000000002,Low,Low,1
592.82,Debit,Memphis,Online,74.0,Retired,248.0,1.0,7508.98,Very High,High,2
372.5,Debit,Nashville,ATM,22.0,Student,211.0,1.0,3901.82,Very High,Medium,2
4.719999999999999,Debit,Fort Worth,Branch,32.0,Engineer,19.999999999999986,1.0,4792.01,Low,High,1
144.93,Debit,Fresno,Branch,42.0,Engineer,74.0,1.0,6887.52,Medium,High,1
316.56,Debit,Denver,Online,28.0,Engineer,261.0,1.0,8643.51,High,Very High,0
421.25,Debit,Fort Worth,Online,25.0,Student,66.0,1.0,7174.69,Very High,High,2
185.71,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,1.0,2679.91,Medium,Medium,1
297.03,Debit,Austin,Online,61.0,Retired,151.0,1.0,1088.62,High,Low,1
99.51999999999998,Debit,San Diego,ATM,52.0,Engineer,127.0,1.0,3798.09,Medium,Medium,1
139.69,Debit,Indianapolis,Online,52.0,Engineer,180.0,1.0,9567.94,Medium,Very High,0
112.72,Debit,Washington,Branch,31.0,Doctor,17.0,1.0,9630.0,Medium,Very High,0
568.88,Debit,Nashville,Branch,19.000000000000004,Student,105.0,1.0,1307.8599999999997,Very High,Low,2
189.03,Debit,Oklahoma City,ATM,28.0,Student,50.0,1.0,1916.46,Medium,Medium,3
189.08,Debit,Miami,Branch,68.0,Doctor,238.0,1.0,10790.8,Medium,Very High,0
283.15,Debit,Baltimore,Online,24.0,Student,180.0,1.0,603.79,High,Low,3
151.82,Debit,Chicago,ATM,51.0,Retired,105.0,1.0,2197.12,Medium,Medium,1
438.59,Debit,San Jose,Online,37.0,Engineer,103.0,1.0,8994.39,Very High,Very High,0
501.15,Debit,Phoenix,Branch,47.0,Engineer,208.0,1.0,8821.84,Very High,Very High,0
8.949999999999989,Debit,Oklahoma City,Online,76.0,Retired,102.0,1.0,3299.84,Low,Medium,1
173.6,Debit,Austin,Online,21.0,Student,160.0,1.0,421.4399999999996,Medium,Low,3
149.4,Debit,Chicago,ATM,53.0,Retired,123.0,1.0,1035.2200000000007,Medium,Low,1
724.18,Debit,Fort Worth,Branch,41.0,Doctor,134.0,1.0,10922.78,Very High,Very High,0
124.98,Debit,Washington,ATM,24.0,Student,78.0,1.0,642.0,Medium,Low,3
487.32,Debit,Kansas City,Branch,52.0,Doctor,164.0,1.0,7707.96,Very High,Very High,0
205.65,Debit,Houston,Branch,62.0,Retired,144.0,1.0,3582.16,High,Medium,1
39.41,Debit,Louisville,Branch,25.0,Student,132.0,1.0,921.9099999999999,Low,Low,3
254.0,Debit,Nashville,Branch,35.0,Doctor,63.0,1.0,5788.53,High,High,1
436.8,Debit,Houston,Branch,36.0,Engineer,213.0,1.0,4515.43,Very High,Medium,2
224.73,Debit,Miami,Branch,76.0,Retired,63.0,1.0,7551.89,High,High,1
132.42,Debit,Denver,ATM,18.0,Student,164.0,1.0,726.3900000000003,Medium,Low,3
83.16,Debit,Los Angeles,ATM,61.0,Retired,177.0,1.0,3065.87,Medium,Medium,1
615.58,Debit,Jacksonville,ATM,42.0,Doctor,133.0,1.0,14343.0,Very High,Very High,0
7.949999999999989,Debit,Phoenix,ATM,79.0,Retired,65.0,1.0,5631.2,Low,High,1
499.48,Debit,Charlotte,ATM,24.0,Student,133.0,1.0,1242.62,Very High,Low,2
138.82,Debit,Fort Worth,Online,77.0,Retired,53.0,1.0,3100.2200000000003,Medium,Medium,1
292.08,Debit,Columbus,ATM,72.0,Retired,32.0,1.0,7950.48,High,Very High,0
63.97999999999999,Debit,Baltimore,Online,54.0,Doctor,258.0,1.0,7954.12,Low,Very High,0
235.21,Debit,Boston,Branch,67.0,Doctor,74.0,1.0,5946.61,High,High,1
201.73,Debit,Baltimore,Online,57.0,Engineer,78.0,1.0,6650.71,High,High,1
161.31,Debit,Nashville,ATM,28.0,Student,13.0,1.0,1268.67,Medium,Low,3
18.409999999999997,Debit,Atlanta,Branch,53.0,Doctor,168.0,1.0,8287.54,Low,Very High,0
290.02,Debit,Milwaukee,Branch,55.0,Engineer,246.0,1.0,4746.71,High,High,1
48.05000000000001,Debit,New York,Branch,27.0,Engineer,38.0,1.0,5334.97,Low,High,1
359.42,Debit,Baltimore,Branch,55.0,Doctor,30.0,1.0,1765.4499999999998,High,Medium,1
32.91,Debit,Fort Worth,Online,19.000000000000004,Student,255.0,1.0,427.3000000000002,Low,Low,3
31.810000000000002,Debit,Fort Worth,Online,51.0,Retired,149.0,1.0,1406.6,Low,Low,1
220.2,Debit,Boston,Online,28.0,Student,102.0,1.0,1075.15,High,Low,3
141.90999999999997,Debit,Miami,Branch,23.0,Student,49.0,1.0,791.9700000000003,Medium,Low,3
95.82999999999998,Debit,Washington,Online,27.0,Student,91.0,1.0,1726.4,Medium,Medium,3
50.75,Debit,Boston,ATM,62.0,Doctor,185.0,1.0,8271.47,Low,Very High,0
185.07,Debit,Chicago,Branch,22.0,Student,159.0,1.0,636.4200000000001,Medium,Low,3
293.54,Debit,Sacramento,Online,40.0,Engineer,45.0,1.0,2290.1,High,Medium,1
285.26,Debit,Atlanta,ATM,28.0,Student,93.0,1.0,167.72000000000025,High,Low,3
743.03,Debit,New York,ATM,50.0,Engineer,174.0,1.0,4111.38,Very High,Medium,2
231.92,Debit,Indianapolis,ATM,66.0,Doctor,12.0,1.0,5715.08,High,High,1
81.07999999999998,Debit,Omaha,ATM,58.0,Engineer,56.0,1.0,7788.91,Medium,Very High,0
211.91,Debit,Indianapolis,Online,20.0,Student,181.0,1.0,927.4700000000003,High,Low,3
17.20999999999998,Debit,Omaha,Online,23.0,Student,219.0,1.0,914.1599999999999,Low,Low,3
38.370000000000005,Debit,San Antonio,ATM,63.0,Doctor,135.0,1.0,8647.04,Low,Very High,0
269.79,Debit,San Jose,ATM,52.0,Engineer,17.0,1.0,1292.1,High,Low,1
605.42,Debit,Mesa,ATM,21.0,Student,33.0,1.0,392.34000000000015,Very High,Low,2
862.34,Debit,Kansas City,Branch,57.0,Doctor,72.0,1.0,9903.48,Very High,Very High,0
36.97,Debit,Virginia Beach,Branch,41.0,Engineer,79.0,1.0,2850.92,Low,Medium,1
137.59,Debit,Nashville,ATM,30.0,Doctor,95.0,1.0,10679.67,Medium,Very High,0
430.98,Debit,Baltimore,Branch,24.0,Student,93.0,1.0,569.25,Very High,Low,2
13.870000000000005,Debit,Phoenix,Branch,24.0,Student,19.999999999999986,1.0,954.8299999999999,Low,Low,3
302.82,Debit,Jacksonville,ATM,36.0,Engineer,175.0,1.0,9384.54,High,Very High,0
406.81,Debit,New York,Online,66.0,Retired,84.0,1.0,1968.3599999999997,Very High,Medium,2
256.3,Debit,New York,Online,53.0,Retired,172.0,1.0,4203.05,High,Medium,1
95.78,Debit,Atlanta,Online,22.0,Student,27.0,1.0,271.6400000000003,Medium,Low,3
903.19,Debit,El Paso,Online,22.0,Student,65.0,1.0,8627.08,Very High,Very High,2
847.45,Debit,Jacksonville,Branch,28.0,Student,175.0,1.0,422.3199999999997,Very High,Low,2
18.45999999999998,Debit,Charlotte,Branch,68.0,Retired,213.0,1.0,6381.6,Low,High,1
603.23,Debit,Detroit,Branch,28.0,Student,48.0,1.0,117.97999999999956,Very High,Low,2
414.77,Debit,San Francisco,Online,29.0,Doctor,274.0,1.0,5599.81,Very High,High,2
886.19,Debit,Chicago,Branch,61.0,Retired,69.0,1.0,7904.24,Very High,Very High,2
440.03,Debit,San Jose,Online,49.0,Engineer,88.0,1.0,1490.44,Very High,Medium,2
76.38999999999999,Debit,Denver,Branch,18.0,Student,219.0,1.0,5976.0,Low,High,3
6.029999999999973,Debit,Chicago,Branch,76.0,Retired,70.0,1.0,3290.72,Low,Medium,1
249.34,Debit,Charlotte,ATM,26.0,Engineer,197.0,1.0,3030.9700000000003,High,Medium,3
421.52,Debit,San Jose,Branch,20.0,Student,67.0,1.0,369.8599999999997,Very High,Low,2
189.77,Debit,Raleigh,Branch,58.0,Engineer,24.0,1.0,6570.36,Medium,High,1
73.19,Debit,Atlanta,Branch,76.0,Retired,213.0,1.0,2264.98,Low,Medium,1
30.52000000000001,Debit,Jacksonville,Branch,62.0,Doctor,122.0,1.0,12327.74,Low,Very High,0
170.24,Debit,San Francisco,Branch,62.0,Retired,133.0,1.0,5172.99,Medium,High,1
56.620000000000005,Debit,Austin,Branch,54.0,Doctor,121.0,1.0,8981.1,Low,Very High,0
53.139999999999986,Debit,Las Vegas,ATM,34.0,Doctor,70.0,1.0,7915.0,Low,Very High,0
587.23,Debit,Omaha,Online,27.0,Student,144.0,1.0,500.84000000000015,Very High,Low,2
135.15,Debit,Chicago,Online,72.0,Retired,50.0,1.0,5878.14,Medium,High,1
39.47999999999999,Debit,Omaha,ATM,56.0,Retired,38.0,1.0,5889.51,Low,High,1
451.68,Debit,Houston,Online,33.0,Engineer,15.0,1.0,4381.54,Very High,Medium,2
427.69,Debit,Raleigh,ATM,43.0,Engineer,236.0,1.0,2443.54,Very High,Medium,2
254.86,Debit,Boston,Branch,23.0,Student,102.0,1.0,699.8999999999996,High,Low,3
190.17,Debit,Baltimore,ATM,49.0,Doctor,265.0,1.0,12893.850000000002,Medium,Very High,0
93.22,Debit,Charlotte,Online,52.0,Retired,52.0,1.0,1014.6299999999997,Medium,Low,1
641.06,Debit,Chicago,ATM,23.0,Student,25.0,1.0,1602.13,Very High,Medium,2
836.45,Debit,Virginia Beach,Online,61.0,Retired,63.0,1.0,1731.8900000000003,Very High,Medium,2
609.52,Debit,Washington,ATM,78.0,Retired,169.0,1.0,3485.03,Very High,Medium,2
100.00999999999999,Debit,Philadelphia,ATM,50.0,Doctor,63.0,1.0,6393.12,Medium,High,1
111.07999999999998,Debit,Chicago,Online,70.0,Doctor,83.0,1.0,7037.34,Medium,High,1
78.62,Debit,Oklahoma City,Branch,32.0,Doctor,52.0,1.0,1360.85,Low,Low,1
333.97,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,High,High,1
30.870000000000005,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.65,Low,Very High,0
710.4299999999998,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,Very High,High,2
220.23,Debit,Milwaukee,ATM,41.0,Engineer,48.0,1.0,3438.02,High,Medium,1
27.279999999999973,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,Low,Very High,0
101.51999999999998,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9,Medium,Medium,1
162.65,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,Medium,Very High,0
10.52000000000001,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,Low,Medium,1
270.72,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,High,High,1
247.58,Debit,San Antonio,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,High,Low,1
109.91,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.060000000001,Medium,Very High,0
224.28,Debit,Chicago,Online,64.0,Retired,68.0,1.0,5767.51,High,High,1
608.79,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,Very High,Medium,2
203.34,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.99,High,Very High,0
90.88,Debit,Chicago,ATM,26.0,Engineer,284.0,1.0,7117.35,Medium,High,1
393.92,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,Very High,High,2
19.390000000000015,Debit,Chicago,ATM,43.0,Doctor,45.0,1.0,9847.6,Low,Very High,0
289.05,Debit,New York,ATM,75.0,Retired,116.0,1.0,5683.49,High,High,1
46.110000000000014,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,Low,High,1
335.5,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,High,High,1
388.07,Debit,Seattle,Online,24.0,Student,68.0,1.0,289.71000000000004,Very High,Low,2
787.41,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.8699999999999,Very High,Low,2
22.30000000000004,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.35,Low,Low,3
203.12,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,High,Medium,1
0.2599999999999909,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,Low,Medium,3
210.77,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,High,High,1
406.65,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,Very High,Very High,0
422.9,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,Very High,High,2
174.39,Debit,San Francisco,ATM,19.000000000000004,Student,36.0,1.0,1127.0799999999995,Medium,Low,3
16.55000000000001,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,Low,High,1
91.32,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,Medium,Medium,1
49.620000000000005,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.42,Low,Medium,1
405.6,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,Very High,Very High,0
512.95,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,Very High,Very High,0
345.94,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,High,High,1
356.56,Debit,New York,Online,47.0,Engineer,52.0,1.0,2485.73,High,Medium,1
10.31000000000003,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,Low,Medium,1
211.69,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,High,High,1
116.88,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.34,Medium,Very High,0
77.53,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,Low,High,1
421.74,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,Very High,Very High,0
313.69,Debit,Oklahoma City,Branch,73.0,Retired,152.0,1.0,7093.68,High,High,1
411.72,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,Very High,Very High,0
508.73,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,Very High,Very High,2
153.08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,Medium,Low,3
23.009999999999962,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,Low,High,1
69.28,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999998,Low,Low,3
407.65,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.77999999999975,Very High,Low,2
459.25,Debit,Tucson,Branch,25.0,Student,59.0,1.0,130.76000000000022,Very High,Low,2
301.56,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,High,Very High,0
17.670000000000016,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.1800000000003,Low,Low,1
401.37,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,Very High,Very High,0
145.4,Debit,Tucson,Online,38.0,Engineer,24.0,1.0,5244.49,Medium,High,1
34.31,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.7600000000002,Low,Medium,3
282.65,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.15,High,Very High,0
305.27,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.650000000001,High,Very High,0
185.81,Debit,Austin,Online,32.0,Doctor,116.0,1.0,9588.71,Medium,Very High,0
447.95,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.4,Very High,High,2
279.3,Debit,Oklahoma City,ATM,19.000000000000004,Student,48.0,1.0,1193.6100000000001,High,Low,3
611.15,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,Very High,Low,2
275.2,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,High,Low,1
427.79,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,Very High,Medium,2
102.81,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,Medium,Medium,1
22.610000000000042,Debit,Seattle,Online,19.000000000000004,Student,145.0,1.0,1111.67,Low,Low,3
68.28,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,Low,Medium,1
73.23000000000002,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,Low,Low,3
